pixel_id,point_data
72713,POINT(176.25 -39.75)
72714,POINT(176.75 -39.75)
72934,POINT(-73.25 -39.25)
72935,POINT(-72.75 -39.25)
72936,POINT(-72.25 -39.25)
72937,POINT(-71.75 -39.25)
72938,POINT(-71.25 -39.25)
72939,POINT(-70.75 -39.25)
72940,POINT(-70.25 -39.25)
72941,POINT(-69.75 -39.25)
72942,POINT(-69.25 -39.25)
72943,POINT(-68.75 -39.25)
72944,POINT(-68.25 -39.25)
72945,POINT(-67.75 -39.25)
72946,POINT(-67.25 -39.25)
72947,POINT(-66.75 -39.25)
72948,POINT(-66.25 -39.25)
72949,POINT(-65.75 -39.25)
72950,POINT(-65.25 -39.25)
72951,POINT(-64.75 -39.25)
72952,POINT(-64.25 -39.25)
72953,POINT(-63.75 -39.25)
72954,POINT(-63.25 -39.25)
72955,POINT(-62.75 -39.25)
72956,POINT(-62.25 -39.25)
72957,POINT(-61.75 -39.25)
72958,POINT(-61.25 -39.25)
73373,POINT(146.25 -39.25)
73374,POINT(146.75 -39.25)
73375,POINT(147.25 -39.25)
73428,POINT(173.75 -39.25)
73429,POINT(174.25 -39.25)
73430,POINT(174.75 -39.25)
73431,POINT(175.25 -39.25)
73432,POINT(175.75 -39.25)
73433,POINT(176.25 -39.25)
73434,POINT(176.75 -39.25)
73435,POINT(177.25 -39.25)
73436,POINT(177.75 -39.25)
73654,POINT(-73.25 -38.75)
73655,POINT(-72.75 -38.75)
73656,POINT(-72.25 -38.75)
73657,POINT(-71.75 -38.75)
73658,POINT(-71.25 -38.75)
73659,POINT(-70.75 -38.75)
73660,POINT(-70.25 -38.75)
73661,POINT(-69.75 -38.75)
73662,POINT(-69.25 -38.75)
73663,POINT(-68.75 -38.75)
73664,POINT(-68.25 -38.75)
73665,POINT(-67.75 -38.75)
73666,POINT(-67.25 -38.75)
73667,POINT(-66.75 -38.75)
73668,POINT(-66.25 -38.75)
73669,POINT(-65.75 -38.75)
73670,POINT(-65.25 -38.75)
73671,POINT(-64.75 -38.75)
73672,POINT(-64.25 -38.75)
73673,POINT(-63.75 -38.75)
73674,POINT(-63.25 -38.75)
73675,POINT(-62.75 -38.75)
73676,POINT(-62.25 -38.75)
73677,POINT(-61.75 -38.75)
73678,POINT(-61.25 -38.75)
73679,POINT(-60.75 -38.75)
73680,POINT(-60.25 -38.75)
73681,POINT(-59.75 -38.75)
73682,POINT(-59.25 -38.75)
73683,POINT(-58.75 -38.75)
73684,POINT(-58.25 -38.75)
74086,POINT(142.75 -38.75)
74087,POINT(143.25 -38.75)
74088,POINT(143.75 -38.75)
74089,POINT(144.25 -38.75)
74090,POINT(144.75 -38.75)
74091,POINT(145.25 -38.75)
74092,POINT(145.75 -38.75)
74093,POINT(146.25 -38.75)
74094,POINT(146.75 -38.75)
74095,POINT(147.25 -38.75)
74149,POINT(174.25 -38.75)
74150,POINT(174.75 -38.75)
74151,POINT(175.25 -38.75)
74152,POINT(175.75 -38.75)
74153,POINT(176.25 -38.75)
74154,POINT(176.75 -38.75)
74155,POINT(177.25 -38.75)
74156,POINT(177.75 -38.75)
74157,POINT(178.25 -38.75)
74373,POINT(-73.75 -38.25)
74374,POINT(-73.25 -38.25)
74375,POINT(-72.75 -38.25)
74376,POINT(-72.25 -38.25)
74377,POINT(-71.75 -38.25)
74378,POINT(-71.25 -38.25)
74379,POINT(-70.75 -38.25)
74380,POINT(-70.25 -38.25)
74381,POINT(-69.75 -38.25)
74382,POINT(-69.25 -38.25)
74383,POINT(-68.75 -38.25)
74384,POINT(-68.25 -38.25)
74385,POINT(-67.75 -38.25)
74386,POINT(-67.25 -38.25)
74387,POINT(-66.75 -38.25)
74388,POINT(-66.25 -38.25)
74389,POINT(-65.75 -38.25)
74390,POINT(-65.25 -38.25)
74391,POINT(-64.75 -38.25)
74392,POINT(-64.25 -38.25)
74393,POINT(-63.75 -38.25)
74394,POINT(-63.25 -38.25)
74395,POINT(-62.75 -38.25)
74396,POINT(-62.25 -38.25)
74397,POINT(-61.75 -38.25)
74398,POINT(-61.25 -38.25)
74399,POINT(-60.75 -38.25)
74400,POINT(-60.25 -38.25)
74401,POINT(-59.75 -38.25)
74402,POINT(-59.25 -38.25)
74403,POINT(-58.75 -38.25)
74404,POINT(-58.25 -38.25)
74405,POINT(-57.75 -38.25)
74802,POINT(140.75 -38.25)
74803,POINT(141.25 -38.25)
74804,POINT(141.75 -38.25)
74805,POINT(142.25 -38.25)
74806,POINT(142.75 -38.25)
74807,POINT(143.25 -38.25)
74808,POINT(143.75 -38.25)
74809,POINT(144.25 -38.25)
74810,POINT(144.75 -38.25)
74811,POINT(145.25 -38.25)
74812,POINT(145.75 -38.25)
74813,POINT(146.25 -38.25)
74814,POINT(146.75 -38.25)
74815,POINT(147.25 -38.25)
74816,POINT(147.75 -38.25)
74870,POINT(174.75 -38.25)
74871,POINT(175.25 -38.25)
74872,POINT(175.75 -38.25)
74873,POINT(176.25 -38.25)
74874,POINT(176.75 -38.25)
74875,POINT(177.25 -38.25)
74876,POINT(177.75 -38.25)
74877,POINT(178.25 -38.25)
75093,POINT(-73.75 -37.75)
75094,POINT(-73.25 -37.75)
75095,POINT(-72.75 -37.75)
75096,POINT(-72.25 -37.75)
75097,POINT(-71.75 -37.75)
75098,POINT(-71.25 -37.75)
75099,POINT(-70.75 -37.75)
75100,POINT(-70.25 -37.75)
75101,POINT(-69.75 -37.75)
75102,POINT(-69.25 -37.75)
75103,POINT(-68.75 -37.75)
75104,POINT(-68.25 -37.75)
75105,POINT(-67.75 -37.75)
75106,POINT(-67.25 -37.75)
75107,POINT(-66.75 -37.75)
75108,POINT(-66.25 -37.75)
75109,POINT(-65.75 -37.75)
75110,POINT(-65.25 -37.75)
75111,POINT(-64.75 -37.75)
75112,POINT(-64.25 -37.75)
75113,POINT(-63.75 -37.75)
75114,POINT(-63.25 -37.75)
75115,POINT(-62.75 -37.75)
75116,POINT(-62.25 -37.75)
75117,POINT(-61.75 -37.75)
75118,POINT(-61.25 -37.75)
75119,POINT(-60.75 -37.75)
75120,POINT(-60.25 -37.75)
75121,POINT(-59.75 -37.75)
75122,POINT(-59.25 -37.75)
75123,POINT(-58.75 -37.75)
75124,POINT(-58.25 -37.75)
75125,POINT(-57.75 -37.75)
75126,POINT(-57.25 -37.75)
75396,POINT(77.75 -37.75)
75521,POINT(140.25 -37.75)
75522,POINT(140.75 -37.75)
75523,POINT(141.25 -37.75)
75524,POINT(141.75 -37.75)
75525,POINT(142.25 -37.75)
75526,POINT(142.75 -37.75)
75527,POINT(143.25 -37.75)
75528,POINT(143.75 -37.75)
75529,POINT(144.25 -37.75)
75530,POINT(144.75 -37.75)
75531,POINT(145.25 -37.75)
75532,POINT(145.75 -37.75)
75533,POINT(146.25 -37.75)
75534,POINT(146.75 -37.75)
75535,POINT(147.25 -37.75)
75536,POINT(147.75 -37.75)
75537,POINT(148.25 -37.75)
75538,POINT(148.75 -37.75)
75539,POINT(149.25 -37.75)
75540,POINT(149.75 -37.75)
75541,POINT(150.25 -37.75)
75590,POINT(174.75 -37.75)
75591,POINT(175.25 -37.75)
75592,POINT(175.75 -37.75)
75593,POINT(176.25 -37.75)
75594,POINT(176.75 -37.75)
75596,POINT(177.75 -37.75)
75597,POINT(178.25 -37.75)
75813,POINT(-73.75 -37.25)
75814,POINT(-73.25 -37.25)
75815,POINT(-72.75 -37.25)
75816,POINT(-72.25 -37.25)
75817,POINT(-71.75 -37.25)
75818,POINT(-71.25 -37.25)
75819,POINT(-70.75 -37.25)
75820,POINT(-70.25 -37.25)
75821,POINT(-69.75 -37.25)
75822,POINT(-69.25 -37.25)
75823,POINT(-68.75 -37.25)
75824,POINT(-68.25 -37.25)
75825,POINT(-67.75 -37.25)
75826,POINT(-67.25 -37.25)
75827,POINT(-66.75 -37.25)
75828,POINT(-66.25 -37.25)
75829,POINT(-65.75 -37.25)
75830,POINT(-65.25 -37.25)
75831,POINT(-64.75 -37.25)
75832,POINT(-64.25 -37.25)
75833,POINT(-63.75 -37.25)
75834,POINT(-63.25 -37.25)
75835,POINT(-62.75 -37.25)
75836,POINT(-62.25 -37.25)
75837,POINT(-61.75 -37.25)
75838,POINT(-61.25 -37.25)
75839,POINT(-60.75 -37.25)
75840,POINT(-60.25 -37.25)
75841,POINT(-59.75 -37.25)
75842,POINT(-59.25 -37.25)
75843,POINT(-58.75 -37.25)
75844,POINT(-58.25 -37.25)
75845,POINT(-57.75 -37.25)
75846,POINT(-57.25 -37.25)
75847,POINT(-56.75 -37.25)
75936,POINT(-12.25 -37.25)
76240,POINT(139.75 -37.25)
76241,POINT(140.25 -37.25)
76242,POINT(140.75 -37.25)
76243,POINT(141.25 -37.25)
76244,POINT(141.75 -37.25)
76245,POINT(142.25 -37.25)
76246,POINT(142.75 -37.25)
76247,POINT(143.25 -37.25)
76248,POINT(143.75 -37.25)
76249,POINT(144.25 -37.25)
76250,POINT(144.75 -37.25)
76251,POINT(145.25 -37.25)
76252,POINT(145.75 -37.25)
76253,POINT(146.25 -37.25)
76254,POINT(146.75 -37.25)
76255,POINT(147.25 -37.25)
76256,POINT(147.75 -37.25)
76257,POINT(148.25 -37.25)
76258,POINT(148.75 -37.25)
76259,POINT(149.25 -37.25)
76260,POINT(149.75 -37.25)
76261,POINT(150.25 -37.25)
76310,POINT(174.75 -37.25)
76311,POINT(175.25 -37.25)
76312,POINT(175.75 -37.25)
76534,POINT(-73.25 -36.75)
76535,POINT(-72.75 -36.75)
76536,POINT(-72.25 -36.75)
76537,POINT(-71.75 -36.75)
76538,POINT(-71.25 -36.75)
76539,POINT(-70.75 -36.75)
76540,POINT(-70.25 -36.75)
76541,POINT(-69.75 -36.75)
76542,POINT(-69.25 -36.75)
76543,POINT(-68.75 -36.75)
76544,POINT(-68.25 -36.75)
76545,POINT(-67.75 -36.75)
76546,POINT(-67.25 -36.75)
76547,POINT(-66.75 -36.75)
76548,POINT(-66.25 -36.75)
76549,POINT(-65.75 -36.75)
76550,POINT(-65.25 -36.75)
76551,POINT(-64.75 -36.75)
76552,POINT(-64.25 -36.75)
76553,POINT(-63.75 -36.75)
76554,POINT(-63.25 -36.75)
76555,POINT(-62.75 -36.75)
76556,POINT(-62.25 -36.75)
76557,POINT(-61.75 -36.75)
76558,POINT(-61.25 -36.75)
76559,POINT(-60.75 -36.75)
76560,POINT(-60.25 -36.75)
76561,POINT(-59.75 -36.75)
76562,POINT(-59.25 -36.75)
76563,POINT(-58.75 -36.75)
76564,POINT(-58.25 -36.75)
76565,POINT(-57.75 -36.75)
76566,POINT(-57.25 -36.75)
76567,POINT(-56.75 -36.75)
76960,POINT(139.75 -36.75)
76961,POINT(140.25 -36.75)
76962,POINT(140.75 -36.75)
76963,POINT(141.25 -36.75)
76964,POINT(141.75 -36.75)
76965,POINT(142.25 -36.75)
76966,POINT(142.75 -36.75)
76967,POINT(143.25 -36.75)
76968,POINT(143.75 -36.75)
76969,POINT(144.25 -36.75)
76970,POINT(144.75 -36.75)
76971,POINT(145.25 -36.75)
76972,POINT(145.75 -36.75)
76973,POINT(146.25 -36.75)
76974,POINT(146.75 -36.75)
76975,POINT(147.25 -36.75)
76976,POINT(147.75 -36.75)
76977,POINT(148.25 -36.75)
76978,POINT(148.75 -36.75)
76979,POINT(149.25 -36.75)
76980,POINT(149.75 -36.75)
76981,POINT(150.25 -36.75)
77029,POINT(174.25 -36.75)
77030,POINT(174.75 -36.75)
77031,POINT(175.25 -36.75)
77032,POINT(175.75 -36.75)
77255,POINT(-72.75 -36.25)
77256,POINT(-72.25 -36.25)
77257,POINT(-71.75 -36.25)
77258,POINT(-71.25 -36.25)
77259,POINT(-70.75 -36.25)
77260,POINT(-70.25 -36.25)
77261,POINT(-69.75 -36.25)
77262,POINT(-69.25 -36.25)
77263,POINT(-68.75 -36.25)
77264,POINT(-68.25 -36.25)
77265,POINT(-67.75 -36.25)
77266,POINT(-67.25 -36.25)
77267,POINT(-66.75 -36.25)
77268,POINT(-66.25 -36.25)
77269,POINT(-65.75 -36.25)
77270,POINT(-65.25 -36.25)
77271,POINT(-64.75 -36.25)
77272,POINT(-64.25 -36.25)
77273,POINT(-63.75 -36.25)
77274,POINT(-63.25 -36.25)
77275,POINT(-62.75 -36.25)
77276,POINT(-62.25 -36.25)
77277,POINT(-61.75 -36.25)
77278,POINT(-61.25 -36.25)
77279,POINT(-60.75 -36.25)
77280,POINT(-60.25 -36.25)
77281,POINT(-59.75 -36.25)
77282,POINT(-59.25 -36.25)
77283,POINT(-58.75 -36.25)
77284,POINT(-58.25 -36.25)
77285,POINT(-57.75 -36.25)
77286,POINT(-57.25 -36.25)
77287,POINT(-56.75 -36.25)
77674,POINT(136.75 -36.25)
77675,POINT(137.25 -36.25)
77676,POINT(137.75 -36.25)
77680,POINT(139.75 -36.25)
77681,POINT(140.25 -36.25)
77682,POINT(140.75 -36.25)
77683,POINT(141.25 -36.25)
77684,POINT(141.75 -36.25)
77685,POINT(142.25 -36.25)
77686,POINT(142.75 -36.25)
77687,POINT(143.25 -36.25)
77688,POINT(143.75 -36.25)
77689,POINT(144.25 -36.25)
77690,POINT(144.75 -36.25)
77691,POINT(145.25 -36.25)
77692,POINT(145.75 -36.25)
77693,POINT(146.25 -36.25)
77694,POINT(146.75 -36.25)
77695,POINT(147.25 -36.25)
77696,POINT(147.75 -36.25)
77697,POINT(148.25 -36.25)
77698,POINT(148.75 -36.25)
77699,POINT(149.25 -36.25)
77700,POINT(149.75 -36.25)
77701,POINT(150.25 -36.25)
77748,POINT(173.75 -36.25)
77749,POINT(174.25 -36.25)
77750,POINT(174.75 -36.25)
77975,POINT(-72.75 -35.75)
77976,POINT(-72.25 -35.75)
77977,POINT(-71.75 -35.75)
77978,POINT(-71.25 -35.75)
77979,POINT(-70.75 -35.75)
77980,POINT(-70.25 -35.75)
77981,POINT(-69.75 -35.75)
77982,POINT(-69.25 -35.75)
77983,POINT(-68.75 -35.75)
77984,POINT(-68.25 -35.75)
77985,POINT(-67.75 -35.75)
77986,POINT(-67.25 -35.75)
77987,POINT(-66.75 -35.75)
77988,POINT(-66.25 -35.75)
77989,POINT(-65.75 -35.75)
77990,POINT(-65.25 -35.75)
77991,POINT(-64.75 -35.75)
77992,POINT(-64.25 -35.75)
77993,POINT(-63.75 -35.75)
77994,POINT(-63.25 -35.75)
77995,POINT(-62.75 -35.75)
77996,POINT(-62.25 -35.75)
77997,POINT(-61.75 -35.75)
77998,POINT(-61.25 -35.75)
77999,POINT(-60.75 -35.75)
78000,POINT(-60.25 -35.75)
78001,POINT(-59.75 -35.75)
78002,POINT(-59.25 -35.75)
78003,POINT(-58.75 -35.75)
78004,POINT(-58.25 -35.75)
78005,POINT(-57.75 -35.75)
78006,POINT(-57.25 -35.75)
78394,POINT(136.75 -35.75)
78395,POINT(137.25 -35.75)
78396,POINT(137.75 -35.75)
78397,POINT(138.25 -35.75)
78398,POINT(138.75 -35.75)
78399,POINT(139.25 -35.75)
78400,POINT(139.75 -35.75)
78401,POINT(140.25 -35.75)
78402,POINT(140.75 -35.75)
78403,POINT(141.25 -35.75)
78404,POINT(141.75 -35.75)
78405,POINT(142.25 -35.75)
78406,POINT(142.75 -35.75)
78407,POINT(143.25 -35.75)
78408,POINT(143.75 -35.75)
78409,POINT(144.25 -35.75)
78410,POINT(144.75 -35.75)
78411,POINT(145.25 -35.75)
78412,POINT(145.75 -35.75)
78413,POINT(146.25 -35.75)
78414,POINT(146.75 -35.75)
78415,POINT(147.25 -35.75)
78416,POINT(147.75 -35.75)
78417,POINT(148.25 -35.75)
78418,POINT(148.75 -35.75)
78419,POINT(149.25 -35.75)
78420,POINT(149.75 -35.75)
78421,POINT(150.25 -35.75)
78467,POINT(173.25 -35.75)
78468,POINT(173.75 -35.75)
78469,POINT(174.25 -35.75)
78696,POINT(-72.25 -35.25)
78697,POINT(-71.75 -35.25)
78698,POINT(-71.25 -35.25)
78699,POINT(-70.75 -35.25)
78700,POINT(-70.25 -35.25)
78701,POINT(-69.75 -35.25)
78702,POINT(-69.25 -35.25)
78703,POINT(-68.75 -35.25)
78704,POINT(-68.25 -35.25)
78705,POINT(-67.75 -35.25)
78706,POINT(-67.25 -35.25)
78707,POINT(-66.75 -35.25)
78708,POINT(-66.25 -35.25)
78709,POINT(-65.75 -35.25)
78710,POINT(-65.25 -35.25)
78711,POINT(-64.75 -35.25)
78712,POINT(-64.25 -35.25)
78713,POINT(-63.75 -35.25)
78714,POINT(-63.25 -35.25)
78715,POINT(-62.75 -35.25)
78716,POINT(-62.25 -35.25)
78717,POINT(-61.75 -35.25)
78718,POINT(-61.25 -35.25)
78719,POINT(-60.75 -35.25)
78720,POINT(-60.25 -35.25)
78721,POINT(-59.75 -35.25)
78722,POINT(-59.25 -35.25)
78723,POINT(-58.75 -35.25)
78724,POINT(-58.25 -35.25)
78725,POINT(-57.75 -35.25)
78726,POINT(-57.25 -35.25)
78730,POINT(-55.25 -35.25)
78731,POINT(-54.75 -35.25)
79074,POINT(116.75 -35.25)
79075,POINT(117.25 -35.25)
79076,POINT(117.75 -35.25)
79077,POINT(118.25 -35.25)
79113,POINT(136.25 -35.25)
79114,POINT(136.75 -35.25)
79115,POINT(137.25 -35.25)
79116,POINT(137.75 -35.25)
79117,POINT(138.25 -35.25)
79118,POINT(138.75 -35.25)
79119,POINT(139.25 -35.25)
79120,POINT(139.75 -35.25)
79121,POINT(140.25 -35.25)
79122,POINT(140.75 -35.25)
79123,POINT(141.25 -35.25)
79124,POINT(141.75 -35.25)
79125,POINT(142.25 -35.25)
79126,POINT(142.75 -35.25)
79127,POINT(143.25 -35.25)
79128,POINT(143.75 -35.25)
79129,POINT(144.25 -35.25)
79130,POINT(144.75 -35.25)
79131,POINT(145.25 -35.25)
79132,POINT(145.75 -35.25)
79133,POINT(146.25 -35.25)
79134,POINT(146.75 -35.25)
79135,POINT(147.25 -35.25)
79136,POINT(147.75 -35.25)
79137,POINT(148.25 -35.25)
79138,POINT(148.75 -35.25)
79139,POINT(149.25 -35.25)
79140,POINT(149.75 -35.25)
79141,POINT(150.25 -35.25)
79142,POINT(150.75 -35.25)
79187,POINT(173.25 -35.25)
79188,POINT(173.75 -35.25)
79189,POINT(174.25 -35.25)
79416,POINT(-72.25 -34.75)
79417,POINT(-71.75 -34.75)
79418,POINT(-71.25 -34.75)
79419,POINT(-70.75 -34.75)
79420,POINT(-70.25 -34.75)
79421,POINT(-69.75 -34.75)
79422,POINT(-69.25 -34.75)
79423,POINT(-68.75 -34.75)
79424,POINT(-68.25 -34.75)
79425,POINT(-67.75 -34.75)
79426,POINT(-67.25 -34.75)
79427,POINT(-66.75 -34.75)
79428,POINT(-66.25 -34.75)
79429,POINT(-65.75 -34.75)
79430,POINT(-65.25 -34.75)
79431,POINT(-64.75 -34.75)
79432,POINT(-64.25 -34.75)
79433,POINT(-63.75 -34.75)
79434,POINT(-63.25 -34.75)
79435,POINT(-62.75 -34.75)
79436,POINT(-62.25 -34.75)
79437,POINT(-61.75 -34.75)
79438,POINT(-61.25 -34.75)
79439,POINT(-60.75 -34.75)
79440,POINT(-60.25 -34.75)
79441,POINT(-59.75 -34.75)
79442,POINT(-59.25 -34.75)
79443,POINT(-58.75 -34.75)
79444,POINT(-58.25 -34.75)
79445,POINT(-57.75 -34.75)
79446,POINT(-57.25 -34.75)
79447,POINT(-56.75 -34.75)
79448,POINT(-56.25 -34.75)
79449,POINT(-55.75 -34.75)
79450,POINT(-55.25 -34.75)
79451,POINT(-54.75 -34.75)
79452,POINT(-54.25 -34.75)
79599,POINT(19.25 -34.75)
79600,POINT(19.75 -34.75)
79601,POINT(20.25 -34.75)
79792,POINT(115.75 -34.75)
79793,POINT(116.25 -34.75)
79794,POINT(116.75 -34.75)
79795,POINT(117.25 -34.75)
79796,POINT(117.75 -34.75)
79797,POINT(118.25 -34.75)
79798,POINT(118.75 -34.75)
79799,POINT(119.25 -34.75)
79831,POINT(135.25 -34.75)
79832,POINT(135.75 -34.75)
79833,POINT(136.25 -34.75)
79835,POINT(137.25 -34.75)
79836,POINT(137.75 -34.75)
79837,POINT(138.25 -34.75)
79838,POINT(138.75 -34.75)
79839,POINT(139.25 -34.75)
79840,POINT(139.75 -34.75)
79841,POINT(140.25 -34.75)
79842,POINT(140.75 -34.75)
79843,POINT(141.25 -34.75)
79844,POINT(141.75 -34.75)
79845,POINT(142.25 -34.75)
79846,POINT(142.75 -34.75)
79847,POINT(143.25 -34.75)
79848,POINT(143.75 -34.75)
79849,POINT(144.25 -34.75)
79850,POINT(144.75 -34.75)
79851,POINT(145.25 -34.75)
79852,POINT(145.75 -34.75)
79853,POINT(146.25 -34.75)
79854,POINT(146.75 -34.75)
79855,POINT(147.25 -34.75)
79856,POINT(147.75 -34.75)
79857,POINT(148.25 -34.75)
79858,POINT(148.75 -34.75)
79859,POINT(149.25 -34.75)
79860,POINT(149.75 -34.75)
79861,POINT(150.25 -34.75)
79862,POINT(150.75 -34.75)
79863,POINT(151.25 -34.75)
79906,POINT(172.75 -34.75)
79907,POINT(173.25 -34.75)
80137,POINT(-71.75 -34.25)
80138,POINT(-71.25 -34.25)
80139,POINT(-70.75 -34.25)
80140,POINT(-70.25 -34.25)
80141,POINT(-69.75 -34.25)
80142,POINT(-69.25 -34.25)
80143,POINT(-68.75 -34.25)
80144,POINT(-68.25 -34.25)
80145,POINT(-67.75 -34.25)
80146,POINT(-67.25 -34.25)
80147,POINT(-66.75 -34.25)
80148,POINT(-66.25 -34.25)
80149,POINT(-65.75 -34.25)
80150,POINT(-65.25 -34.25)
80151,POINT(-64.75 -34.25)
80152,POINT(-64.25 -34.25)
80153,POINT(-63.75 -34.25)
80154,POINT(-63.25 -34.25)
80155,POINT(-62.75 -34.25)
80156,POINT(-62.25 -34.25)
80157,POINT(-61.75 -34.25)
80158,POINT(-61.25 -34.25)
80159,POINT(-60.75 -34.25)
80160,POINT(-60.25 -34.25)
80161,POINT(-59.75 -34.25)
80162,POINT(-59.25 -34.25)
80163,POINT(-58.75 -34.25)
80164,POINT(-58.25 -34.25)
80165,POINT(-57.75 -34.25)
80166,POINT(-57.25 -34.25)
80167,POINT(-56.75 -34.25)
80168,POINT(-56.25 -34.25)
80169,POINT(-55.75 -34.25)
80170,POINT(-55.25 -34.25)
80171,POINT(-54.75 -34.25)
80172,POINT(-54.25 -34.25)
80173,POINT(-53.75 -34.25)
80317,POINT(18.25 -34.25)
80318,POINT(18.75 -34.25)
80319,POINT(19.25 -34.25)
80320,POINT(19.75 -34.25)
80321,POINT(20.25 -34.25)
80322,POINT(20.75 -34.25)
80323,POINT(21.25 -34.25)
80324,POINT(21.75 -34.25)
80325,POINT(22.25 -34.25)
80326,POINT(22.75 -34.25)
80327,POINT(23.25 -34.25)
80328,POINT(23.75 -34.25)
80329,POINT(24.25 -34.25)
80330,POINT(24.75 -34.25)
80331,POINT(25.25 -34.25)
80332,POINT(25.75 -34.25)
80511,POINT(115.25 -34.25)
80512,POINT(115.75 -34.25)
80513,POINT(116.25 -34.25)
80514,POINT(116.75 -34.25)
80515,POINT(117.25 -34.25)
80516,POINT(117.75 -34.25)
80517,POINT(118.25 -34.25)
80518,POINT(118.75 -34.25)
80519,POINT(119.25 -34.25)
80520,POINT(119.75 -34.25)
80525,POINT(122.25 -34.25)
80526,POINT(122.75 -34.25)
80527,POINT(123.25 -34.25)
80528,POINT(123.75 -34.25)
80551,POINT(135.25 -34.25)
80552,POINT(135.75 -34.25)
80553,POINT(136.25 -34.25)
80554,POINT(136.75 -34.25)
80556,POINT(137.75 -34.25)
80557,POINT(138.25 -34.25)
80558,POINT(138.75 -34.25)
80559,POINT(139.25 -34.25)
80560,POINT(139.75 -34.25)
80561,POINT(140.25 -34.25)
80562,POINT(140.75 -34.25)
80563,POINT(141.25 -34.25)
80564,POINT(141.75 -34.25)
80565,POINT(142.25 -34.25)
80566,POINT(142.75 -34.25)
80567,POINT(143.25 -34.25)
80568,POINT(143.75 -34.25)
80569,POINT(144.25 -34.25)
80570,POINT(144.75 -34.25)
80571,POINT(145.25 -34.25)
80572,POINT(145.75 -34.25)
80573,POINT(146.25 -34.25)
80574,POINT(146.75 -34.25)
80575,POINT(147.25 -34.25)
80576,POINT(147.75 -34.25)
80577,POINT(148.25 -34.25)
80578,POINT(148.75 -34.25)
80579,POINT(149.25 -34.25)
80580,POINT(149.75 -34.25)
80581,POINT(150.25 -34.25)
80582,POINT(150.75 -34.25)
80583,POINT(151.25 -34.25)
80843,POINT(-78.75 -33.75)
80857,POINT(-71.75 -33.75)
80858,POINT(-71.25 -33.75)
80859,POINT(-70.75 -33.75)
80860,POINT(-70.25 -33.75)
80861,POINT(-69.75 -33.75)
80862,POINT(-69.25 -33.75)
80863,POINT(-68.75 -33.75)
80864,POINT(-68.25 -33.75)
80865,POINT(-67.75 -33.75)
80866,POINT(-67.25 -33.75)
80867,POINT(-66.75 -33.75)
80868,POINT(-66.25 -33.75)
80869,POINT(-65.75 -33.75)
80870,POINT(-65.25 -33.75)
80871,POINT(-64.75 -33.75)
80872,POINT(-64.25 -33.75)
80873,POINT(-63.75 -33.75)
80874,POINT(-63.25 -33.75)
80875,POINT(-62.75 -33.75)
80876,POINT(-62.25 -33.75)
80877,POINT(-61.75 -33.75)
80878,POINT(-61.25 -33.75)
80879,POINT(-60.75 -33.75)
80880,POINT(-60.25 -33.75)
80881,POINT(-59.75 -33.75)
80882,POINT(-59.25 -33.75)
80883,POINT(-58.75 -33.75)
80884,POINT(-58.25 -33.75)
80885,POINT(-57.75 -33.75)
80886,POINT(-57.25 -33.75)
80887,POINT(-56.75 -33.75)
80888,POINT(-56.25 -33.75)
80889,POINT(-55.75 -33.75)
80890,POINT(-55.25 -33.75)
80891,POINT(-54.75 -33.75)
80892,POINT(-54.25 -33.75)
80893,POINT(-53.75 -33.75)
80894,POINT(-53.25 -33.75)
81037,POINT(18.25 -33.75)
81038,POINT(18.75 -33.75)
81039,POINT(19.25 -33.75)
81040,POINT(19.75 -33.75)
81041,POINT(20.25 -33.75)
81042,POINT(20.75 -33.75)
81043,POINT(21.25 -33.75)
81044,POINT(21.75 -33.75)
81045,POINT(22.25 -33.75)
81046,POINT(22.75 -33.75)
81047,POINT(23.25 -33.75)
81048,POINT(23.75 -33.75)
81049,POINT(24.25 -33.75)
81050,POINT(24.75 -33.75)
81051,POINT(25.25 -33.75)
81052,POINT(25.75 -33.75)
81053,POINT(26.25 -33.75)
81054,POINT(26.75 -33.75)
81055,POINT(27.25 -33.75)
81231,POINT(115.25 -33.75)
81232,POINT(115.75 -33.75)
81233,POINT(116.25 -33.75)
81234,POINT(116.75 -33.75)
81235,POINT(117.25 -33.75)
81236,POINT(117.75 -33.75)
81237,POINT(118.25 -33.75)
81238,POINT(118.75 -33.75)
81239,POINT(119.25 -33.75)
81240,POINT(119.75 -33.75)
81241,POINT(120.25 -33.75)
81242,POINT(120.75 -33.75)
81243,POINT(121.25 -33.75)
81244,POINT(121.75 -33.75)
81245,POINT(122.25 -33.75)
81246,POINT(122.75 -33.75)
81247,POINT(123.25 -33.75)
81248,POINT(123.75 -33.75)
81249,POINT(124.25 -33.75)
81270,POINT(134.75 -33.75)
81271,POINT(135.25 -33.75)
81272,POINT(135.75 -33.75)
81273,POINT(136.25 -33.75)
81274,POINT(136.75 -33.75)
81275,POINT(137.25 -33.75)
81276,POINT(137.75 -33.75)
81277,POINT(138.25 -33.75)
81278,POINT(138.75 -33.75)
81279,POINT(139.25 -33.75)
81280,POINT(139.75 -33.75)
81281,POINT(140.25 -33.75)
81282,POINT(140.75 -33.75)
81283,POINT(141.25 -33.75)
81284,POINT(141.75 -33.75)
81285,POINT(142.25 -33.75)
81286,POINT(142.75 -33.75)
81287,POINT(143.25 -33.75)
